periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,189-C,Robo de ganado ,5,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,190,Apropiación ilícita común,125,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,191,Sustracción de bien propio,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,192,Apropiación irregular,25,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,193,Apropiación de prenda,2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,S/Art,APROPIACIÓN ILÍCITA,11,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,CONTRA EL PATRIMONIO (Sin especificar delito subgenérico),S/Art,CONTRA EL PATRIMONIO,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,205,Daño simple,594,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206,Formas agravadas,87,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206-A,Abandono y actos de crueldad contra animales domésticos y silvestres,27,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,S/Art,DAÑOS,91,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,458,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,29,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,23,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,S/Art,ESTAFA Y OTRAS DEFRAUDACIONES,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,200,Extorsión.,83,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,201,Chantaje,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,198,Administración fraudulenta,14,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,S/Art,FRAUDE EN LA ADMINISTRACIÓN DE PERSONAS JURÍDICAS,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,830,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,335,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186-A,Dispositivos para asistir a la decodificación de señales de satélite portadoras de programas,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,187,Hurto de uso,31,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,S/Art,HURTO,141,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,194,Receptación.,49,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,195,Formas agravadas,22,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,S/Art,RECEPTACIÓN,5,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,188,Robo.,55,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,189,Robo agravado,112,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,S/Art,ROBO,31,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,392,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,203,Desvío ilegal del curso de las aguas,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,179,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,S/Art,USURPACIÓN,69,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA EL PATRIMONIO CULTURAL,CONTRA LOS BIENES CULTURALES,226,Atentados contra monumentos arqueológicos,2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,266,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-B,Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad),4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,"Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)",118,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),27,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,5,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),62,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),50,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),19,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),8,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),26,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,396,Corrupción pasiva de auxiliares jurisdiccionales (corrupción de funcionarios),2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),8,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),35,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),19,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,S/Art,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICO,2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),13,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395,Cohecho pasivo específico (corrupción de funcionarios),5,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,385,Patrocinio ilegal (concusión),1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,392,Extensión del tipo (peculado),3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,23,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,9,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,270,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,369,Violencia contra autoridades elegidas,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,S/Art,DELITOS COMETIDOS POR PARTICULARES,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-C,Sabotaje de los equipos de seguridad y de comunicación en establecimientos penitenciarios,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,25,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,5,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,6,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,4,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,24,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,20,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,27,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,422,Negativa a administrar justicia,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,S/Art,DELITOS CONTRA LA ADMINISTRACIÓN DE JUSTICIA,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,419,Detención ilegal (prevaricato),1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA ADMINISTRACIÓN PUBLICA,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-D,Promoción o favorecimiento de la explotación sexual,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-M,Pornografía infantil,3,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-Ñ,Esclavitud y otras formas de explotación,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-O,Trabajo forzoso,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,16,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-B,Formas agravadas de la Trata de Personas,1,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,47,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,21,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,APURIMAC,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,2,030101,APURIMAC,ABANCAY,ABANCAY,17/12/2025
