periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,136,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,232,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,7,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,319,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",102,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",244,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,61,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA EL ORDEN MIGRATORIO,303-B,Formas agravadas del tráfico ilícito de migrantes,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",287,Contaminación o adulteración de alimentos o bebidas y alteración de la fecha de vencimiento,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",290,Ejercicio ilegal de la medicina,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-A,"Falsificación, contaminación o adulteración de productos farmacéuticos, dispositivos médicos o productos sanitarios",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-B,"Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado",2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,177,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-B,Tráfico Ilícito de Insumos Químicos y Productos Fiscalizados.,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,42,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",289,Propagación de enfermedad peligrosa o contagiosa,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",292,Violación de medidas sanitarias,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",283,Entorpecimiento al funcionamiento de servicios públicos,10,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,3832,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274-A,Manipulación en estado de ebriedad o drogadicción,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,"Fabricación, suministro o tenencia de materiales peligrosos",10,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,"Producción, desarrollo y comercialización ilegal de armas químicas",3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,"Fabricación, comercialización, uso o porte de armas",56,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,13,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315-A,Delito de grave perturbación de la tranquilidad pública,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-A,Marcaje o reglaje,5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,9,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,318,Ofensas a la memoria de los muertos,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,7,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,115,Aborto consentido,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,116,Aborto sin consentimiento,11,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,118,Aborto preterintencional,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,125,Exposición o abandono peligrosos,19,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,126,Omisión de socorro y exposición a peligro,11,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,127,Omisión de auxilio o aviso a la autoridad,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,128,Exposición a peligro de persona dependiente,9,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,230,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,18,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,15,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,109,Homicidio por emoción violenta,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,110,Infanticidio,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,67,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,113,Instigación o ayuda al suicidio,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,69,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-A,"Formas agravadas. Lesiones graves - víctima menor de edad, adulto mayor o persona con discapadidad",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-B,Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar,12,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,900,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,3736,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,123,Lesiones preterintencionales con resultado fortuito,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124,Lesiones Culposas,668,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-B,"Del daño psíquico y la afectación psicológica, cognitiva o conductual",89,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,359,Atentados contra el derecho de sufragio,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222-A,Penalización de la clonación o adulteración de terminales de telecomunicaciones,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,223,Uso o venta no autorizada de diseño o modelo industrial,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LOS DERECHOS DE AUTOR Y CONEXOS,217,"Reproducción, difusión, distribución y circulación de la obra sin la autorización del autor",2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LOS DERECHOS DE AUTOR Y CONEXOS,218,Formas agravadas,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,D.LEG 813. LEY PENAL TRIBUTARIA,DEFRAUDACION TRIBUTARIA,5,Defraudación tributaria (D.L. 813),1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,2,Actos de ocultamiento y tenencia,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),CONTRABANDO (D.ADUAN.),1,Contrabando.,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),CONTRABANDO (D.ADUAN.),2,Modalidades de contrabando,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308,Tráfico ilegal de especies de flora y fauna silvestre,279,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-C,Depredación de flora y fauna silvestre,19,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-A,Tráfico ilegal de productos forestales maderables,282,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-B,Obstrucción de procedimiento,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-C,"Formas agravadas (Art. 310, 310-A, 310-B)",2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,313,Alteración del ambiente o paisaje,25,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310,Delitos contra los bosques o formaciones boscosas,46,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,304,Contaminación del ambiente,26,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,306,Incumplimiento de las normas relativas al manejo de residuos sólidos,23,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,307-A,Delito de minería ilegal,15,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA,314,Responsabilidad de funcionario público por otorgamiento ilegal de derechos,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA,314-B,Responsabilidad por información falsa contenida en informes,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,2,Acceso Ilícito,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,3,Atentado contra la integridad de datos informáticos,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA EL PATRIMONIO,8,Fraude informático,136,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,SELVA CENTRAL,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA LA FE PUBLICA,9,Suplantación de identidad,57,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,17/12/2025
